order_id,order_date,ship_date,ship_mode,customer_name,segment,state,country,region,product_id,category,sub_category,product_name,sales,quantity,profit,order_priority
US-2014-130687,08-09-14,11-09-14,First Class,Phillip Flathmann,Consumer,Washington,United States,West,OFF-AR-10004260,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,26,1,7.2744,High
CA-2014-107244,08-09-14,12-09-14,Standard Class,Allen Goldenen,Consumer,California,United States,West,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",20,4,8.2992,Medium
CA-2014-100160,08-09-14,12-09-14,Standard Class,Cassandra Brandow,Consumer,Pennsylvania,United States,East,OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",16,3,5.4432,High
CA-2014-163692,08-09-14,10-09-14,First Class,Dean percer,Home Office,Arizona,United States,West,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,8,3,-6.0237,High
US-2014-104094,08-09-14,12-09-14,Standard Class,Anna Gayman,Consumer,Wisconsin,United States,Central,TEC-AC-10002134,Technology,Accessories,Rosewill 107 Normal Keys USB Wired Standard Keyboard,13,1,1.8872,High
US-2014-130687,08-09-14,11-09-14,First Class,Phillip Flathmann,Consumer,Washington,United States,West,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,81,4,34.8128,High
CA-2014-100160,08-09-14,12-09-14,Standard Class,Cassandra Brandow,Consumer,Pennsylvania,United States,East,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,5,3,1.6524,High
US-2014-124968,09-09-14,14-09-14,Second Class,Michelle Moray,Consumer,Illinois,United States,Central,FUR-TA-10004289,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,766,7,-566.5625,Medium
US-2014-124779,09-09-14,12-09-14,First Class,Barry Französisch,Corporate,Texas,United States,Central,TEC-CO-10001943,Technology,Copiers,Canon PC-428 Personal Copier,320,2,107.9946,High
US-2014-124779,09-09-14,12-09-14,First Class,Barry Französisch,Corporate,Texas,United States,Central,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",213,5,-39.637,High
CA-2014-144456,09-09-14,10-09-14,First Class,Frank Carlisle,Home Office,Florida,United States,South,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,158,3,13.8579,High
CA-2014-149895,09-09-14,13-09-14,Standard Class,Eugene Barchas,Consumer,Pennsylvania,United States,East,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,259,2,-47.3968,High
CA-2014-152856,09-09-14,11-09-14,Second Class,Roland Schwarz,Corporate,Ohio,United States,East,TEC-AC-10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB,117,4,33.5892,High
CA-2014-144456,09-09-14,10-09-14,First Class,Frank Carlisle,Home Office,Florida,United States,South,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",62,5,5.397,High
CA-2014-126396,09-09-14,13-09-14,Second Class,Alex Russell,Corporate,Texas,United States,Central,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,85,6,20.235,Medium
CA-2014-132437,09-09-14,14-09-14,Second Class,Eudokia Martin,Corporate,New York,United States,East,OFF-ST-10001031,Office Supplies,Storage,Adjustable Personal File Tote,65,4,16.9312,Medium
US-2014-124779,09-09-14,12-09-14,First Class,Barry Französisch,Corporate,Texas,United States,Central,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",43,7,-68.1856,High
US-2014-124779,09-09-14,12-09-14,First Class,Barry Französisch,Corporate,Texas,United States,Central,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",46,5,15.498,High
US-2014-124779,09-09-14,12-09-14,First Class,Barry Französisch,Corporate,Texas,United States,Central,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,21,2,-11.6512,High
US-2014-124779,09-09-14,12-09-14,First Class,Barry Französisch,Corporate,Texas,United States,Central,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,21,4,7.2576,High
CA-2014-158036,09-09-14,15-09-14,Standard Class,Dorothy Badders,Corporate,Ohio,United States,East,TEC-AC-10002558,Technology,Accessories,Imation Swivel Flash Drive USB flash drive - 8 GB,9,1,1.7055,Medium
US-2014-118087,10-09-14,14-09-14,Standard Class,Stefania Perrino,Corporate,Pennsylvania,United States,East,TEC-PH-10002200,Technology,Phones,Samsung Galaxy Note 2,"1,932",7,-386.3916,Medium
CA-2014-147361,10-09-14,16-09-14,Standard Class,Sean Braxton,Corporate,South Carolina,United States,South,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,629,7,12.5762,Medium
CA-2014-137498,10-09-14,15-09-14,Second Class,Liz Carlisle,Consumer,California,United States,West,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,244,5,-15.245,Medium
US-2014-118087,10-09-14,14-09-14,Standard Class,Stefania Perrino,Corporate,Pennsylvania,United States,East,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,259,3,64.674,Medium
CA-2014-147228,10-09-14,15-09-14,Standard Class,Sean O'Donnell,Consumer,Tennessee,United States,South,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,258,2,-3.231,Medium
US-2014-118087,10-09-14,14-09-14,Standard Class,Stefania Perrino,Corporate,Pennsylvania,United States,East,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,141,2,-48.4704,Medium
CA-2014-169439,10-09-14,14-09-14,Standard Class,Logan Currie,Consumer,Ohio,United States,East,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66,2,-9.0904,High
CA-2014-100825,10-09-14,15-09-14,Standard Class,Keith Dawkins,Corporate,California,United States,West,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,100,3,23.9688,High
CA-2014-147228,10-09-14,15-09-14,Standard Class,Sean O'Donnell,Consumer,Tennessee,United States,South,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,178,4,62.1376,Medium
US-2014-146213,10-09-14,15-09-14,Standard Class,Matt Connell,Corporate,California,United States,West,TEC-AC-10001114,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,160,4,51.1872,Medium
CA-2014-137498,10-09-14,15-09-14,Second Class,Liz Carlisle,Consumer,California,United States,West,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,48,9,22.8096,Medium
US-2014-118087,10-09-14,14-09-14,Standard Class,Stefania Perrino,Corporate,Pennsylvania,United States,East,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,96,3,28.764,Medium
CA-2014-169439,10-09-14,14-09-14,Standard Class,Logan Currie,Consumer,Ohio,United States,East,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",26,5,3.888,High
CA-2014-168403,10-09-14,16-09-14,Standard Class,Damala Kotsonis,Corporate,Oregon,United States,West,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,31,6,11.2752,Medium
CA-2014-147361,10-09-14,16-09-14,Standard Class,Sean Braxton,Corporate,South Carolina,United States,South,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,56,5,14.677,Medium
CA-2014-152198,10-09-14,11-09-14,First Class,Joy Daniels,Consumer,Ohio,United States,East,OFF-LA-10000443,Office Supplies,Labels,Avery 501,18,6,5.9778,High
US-2014-118087,10-09-14,14-09-14,Standard Class,Stefania Perrino,Corporate,Pennsylvania,United States,East,FUR-FU-10001867,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",17,2,1.7024,Medium
CA-2014-152198,10-09-14,11-09-14,First Class,Joy Daniels,Consumer,Ohio,United States,East,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,5,3,-3.564,High
CA-2014-152198,10-09-14,11-09-14,First Class,Joy Daniels,Consumer,Ohio,United States,East,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",6,2,-5.215,High
CA-2014-168403,10-09-14,16-09-14,Standard Class,Damala Kotsonis,Corporate,Oregon,United States,West,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,11,1,0.8382,Medium
US-2014-159562,10-09-14,16-09-14,Standard Class,Joy Bell-,Consumer,Michigan,United States,Central,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",17,2,8.2156,Medium
CA-2014-155929,10-09-14,14-09-14,Standard Class,Arianne Irving,Consumer,Arizona,United States,West,OFF-PA-10000859,Office Supplies,Paper,Unpadded Memo Slips,6,2,2.388,Medium
CA-2014-147228,10-09-14,15-09-14,Standard Class,Sean O'Donnell,Consumer,Tennessee,United States,South,OFF-SU-10001225,Office Supplies,Supplies,Staples,9,3,-1.9872,Medium
US-2014-118087,10-09-14,14-09-14,Standard Class,Stefania Perrino,Corporate,Pennsylvania,United States,East,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",5,1,-3.6024,Medium
CA-2014-147228,10-09-14,15-09-14,Standard Class,Sean O'Donnell,Consumer,Tennessee,United States,South,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,14,3,4.2408,Medium
CA-2014-139444,10-09-14,16-09-14,Standard Class,Grace Kelly,Corporate,Texas,United States,Central,OFF-LA-10000134,Office Supplies,Labels,Avery 511,10,4,3.4496,Medium
US-2014-118087,10-09-14,14-09-14,Standard Class,Stefania Perrino,Corporate,Pennsylvania,United States,East,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",5,1,1.5768,Medium
CA-2014-137498,10-09-14,15-09-14,Second Class,Liz Carlisle,Consumer,California,United States,West,OFF-AR-10003829,Office Supplies,Art,Newell 35,7,2,1.9024,Medium
US-2014-118087,10-09-14,14-09-14,Standard Class,Stefania Perrino,Corporate,Pennsylvania,United States,East,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,3,2,-2.3276,Medium
CA-2014-152093,11-09-14,16-09-14,Standard Class,Skye Norling,Home Office,Illinois,United States,Central,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,763,3,-1143.891,Medium
CA-2014-128370,11-09-14,11-09-14,Same Day,Frank Hawley,Corporate,California,United States,West,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,362,3,27.1764,Critical
CA-2014-147403,11-09-14,14-09-14,First Class,Ken Heidel,Corporate,Ohio,United States,East,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,85,3,28.7064,High
CA-2014-110905,11-09-14,16-09-14,Second Class,Robert Waldorf,Consumer,Missouri,United States,Central,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,286,3,17.1774,Medium
CA-2014-120999,11-09-14,16-09-14,Standard Class,Linda Cazamias,Corporate,Illinois,United States,Central,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,147,4,16.5564,Medium
CA-2014-110905,11-09-14,16-09-14,Second Class,Robert Waldorf,Consumer,Missouri,United States,Central,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,113,6,6.768,Medium
CA-2014-110905,11-09-14,16-09-14,Second Class,Robert Waldorf,Consumer,Missouri,United States,Central,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,297,5,53.433,Medium
CA-2014-123036,11-09-14,18-09-14,Standard Class,Helen Abelman,Consumer,Ohio,United States,East,TEC-PH-10003580,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,260,2,-56.3108,Medium
CA-2014-122280,11-09-14,11-09-14,Same Day,Shahid Hopkins,Consumer,New York,United States,East,OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",19,2,9.0048,High
CA-2014-110905,11-09-14,16-09-14,Second Class,Robert Waldorf,Consumer,Missouri,United States,Central,OFF-AP-10004785,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",34,3,14.6157,Medium
CA-2014-123036,11-09-14,18-09-14,Standard Class,Helen Abelman,Consumer,Ohio,United States,East,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,37,4,8.8008,Medium
CA-2014-126438,11-09-14,14-09-14,First Class,Alex Russell,Corporate,Massachusetts,United States,East,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",15,2,3.72,Medium
CA-2014-110905,11-09-14,16-09-14,Second Class,Robert Waldorf,Consumer,Missouri,United States,Central,OFF-AP-10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,24,2,7.254,Medium
CA-2014-110905,11-09-14,16-09-14,Second Class,Robert Waldorf,Consumer,Missouri,United States,Central,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,16,3,7.776,Medium
CA-2014-110905,11-09-14,16-09-14,Second Class,Robert Waldorf,Consumer,Missouri,United States,Central,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,14,3,6.5808,Medium
CA-2014-110905,11-09-14,16-09-14,Second Class,Robert Waldorf,Consumer,Missouri,United States,Central,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,25,5,11.703,Medium
CA-2014-128370,11-09-14,11-09-14,Same Day,Frank Hawley,Corporate,California,United States,West,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,7,2,2.245,Critical
CA-2014-159954,11-09-14,15-09-14,Standard Class,Shahid Shariari,Consumer,Georgia,United States,South,OFF-BI-10004876,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders,3,1,1.3622,High
CA-2014-149559,12-09-14,13-09-14,Same Day,Karen Ferguson,Home Office,California,United States,West,FUR-CH-10002320,Furniture,Chairs,Hon Pagoda Stacking Chairs,"2,054",8,256.784,Critical
US-2014-142188,12-09-14,12-09-14,Same Day,Jennifer Ferguson,Consumer,Washington,United States,West,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,"1,472",5,459.9875,High
CA-2014-144484,12-09-14,12-09-14,Same Day,Cassandra Brandow,Consumer,California,United States,West,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,407,5,113.848,High
US-2014-142188,12-09-14,12-09-14,Same Day,Jennifer Ferguson,Consumer,Washington,United States,West,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,178,2,8.8784,High
CA-2014-166898,12-09-14,14-09-14,Second Class,Ken Heidel,Corporate,California,United States,West,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,144,6,17.994,High
US-2014-160836,12-09-14,17-09-14,Standard Class,Cindy Chapman,Consumer,Texas,United States,Central,FUR-TA-10002855,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,512,5,-65.853,Medium
CA-2014-124898,12-09-14,16-09-14,Standard Class,Daniel Byrd,Home Office,Georgia,United States,South,OFF-PA-10003656,Office Supplies,Paper,Xerox 1935,185,7,84.9436,High
US-2014-142188,12-09-14,12-09-14,Same Day,Jennifer Ferguson,Consumer,Washington,United States,West,TEC-PH-10000127,Technology,Phones,iOttie XL Car Mount,80,5,-17.991,High
US-2014-142188,12-09-14,12-09-14,Same Day,Jennifer Ferguson,Consumer,Washington,United States,West,OFF-PA-10004101,Office Supplies,Paper,Xerox 1894,71,11,34.2144,High
US-2014-152898,12-09-14,16-09-14,Standard Class,Cassandra Brandow,Consumer,Virginia,United States,South,OFF-AP-10000027,Office Supplies,Appliances,Hoover Commercial SteamVac,68,5,20.37,High
CA-2014-112774,12-09-14,13-09-14,First Class,Ryan Crowe,Consumer,Florida,United States,South,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",35,1,6.0382,Medium
CA-2014-149559,12-09-14,13-09-14,Same Day,Karen Ferguson,Home Office,California,United States,West,OFF-EN-10002312,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,22,2,10.8682,Critical
US-2014-142188,12-09-14,12-09-14,Same Day,Jennifer Ferguson,Consumer,Washington,United States,West,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,19,3,9.3312,High
CA-2014-127726,12-09-14,14-09-14,Second Class,Shahid Shariari,Consumer,Kentucky,United States,South,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",196,4,50.8768,Medium
CA-2014-144484,12-09-14,12-09-14,Same Day,Cassandra Brandow,Consumer,California,United States,West,FUR-FU-10000260,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",32,4,11.6496,High
CA-2014-166898,12-09-14,14-09-14,Second Class,Ken Heidel,Corporate,California,United States,West,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,19,3,9.3312,High
CA-2014-117044,12-09-14,14-09-14,Second Class,Helen Andreada,Consumer,Illinois,United States,Central,OFF-PA-10003657,Office Supplies,Paper,Xerox 1927,21,6,6.42,High
CA-2014-127726,12-09-14,14-09-14,Second Class,Shahid Shariari,Consumer,Kentucky,United States,South,OFF-FA-10000992,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",14,4,6.674,Medium
CA-2014-117044,12-09-14,14-09-14,Second Class,Helen Andreada,Consumer,Illinois,United States,Central,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,11,4,3.29,High
US-2014-160836,12-09-14,17-09-14,Standard Class,Cindy Chapman,Consumer,Texas,United States,Central,OFF-PA-10004239,Office Supplies,Paper,Xerox 1953,10,3,3.21,Medium
CA-2014-149559,12-09-14,13-09-14,Same Day,Karen Ferguson,Home Office,California,United States,West,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,13,2,6.2208,Critical
US-2014-160836,12-09-14,17-09-14,Standard Class,Cindy Chapman,Consumer,Texas,United States,Central,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",2,2,-4.2012,Medium
CA-2014-108749,13-09-14,16-09-14,First Class,Don Jones,Corporate,Rhode Island,United States,East,OFF-PA-10003797,Office Supplies,Paper,Xerox 209,45,7,21.7728,High
US-2014-109582,13-09-14,18-09-14,Second Class,John Murray,Consumer,California,United States,West,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",166,3,79.8912,Medium
CA-2014-140676,13-09-14,16-09-14,First Class,Bart Folk,Consumer,Maryland,United States,East,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,91,7,26.3494,Medium
CA-2014-108749,13-09-14,16-09-14,First Class,Don Jones,Corporate,Rhode Island,United States,East,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,46,3,22.89,High
CA-2014-140676,13-09-14,16-09-14,First Class,Bart Folk,Consumer,Maryland,United States,East,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",40,5,19.95,Medium
CA-2014-140676,13-09-14,16-09-14,First Class,Bart Folk,Consumer,Maryland,United States,East,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,95,5,45.528,Medium
